"Sim_N","Day","AVG_SF_per_Day"
4323987156047129088,8,3.35
4323987156047129088,9,3.27
4323987156047129088,10,3.38
4323987156047129088,11,3.69
4323987156047129088,12,4.77
4323987156047129088,13,4.6
4323987156047129088,14,4.3
4323987156047129088,15,4.73
4350864085636784640,1,4.56
4350864085636784640,2,4.53
4350864085636784640,3,4.72
4350864085636784640,4,4.37
4350864085636784640,5,4
4350864085636784640,6,4.49
4350864085636784640,7,4.43
4350864085636784640,8,4.88
4350864085636784640,9,4.61
4350864085636784640,10,4.91
4350864085636784640,11,4.28
4350864085636784640,12,4.26
4350864085636784640,13,4.97
4350864085636784640,14,4.58
4350864085636784640,15,4.91
4464074793506772480,1,4.99
4464074793506772480,2,4.94
4464074793506772480,3,3.82
4464074793506772480,4,4.42
4464074793506772480,5,4.06
4464074793506772480,6,4.95
4464074793506772480,7,3.24
4464074793506772480,8,4.5
4464074793506772480,9,3.98
4464074793506772480,10,4.24
4464074793506772480,11,4.4
4464074793506772480,12,4.23
4464074793506772480,13,4.63
4464074793506772480,14,4.44
4464074793506772480,15,5
4506063018232146944,1,4.54
4506063018232146944,2,4.4
4506063018232146944,3,3.7
4506063018232146944,4,4.36
4506063018232146944,5,3.4
4506063018232146944,6,4
4506063018232146944,7,4.29
4506063018232146944,8,4.37
4506063018232146944,9,4.02
4506063018232146944,10,4.98
4506063018232146944,11,3.77
4506063018232146944,12,4.93
4506063018232146944,13,3.71
4506063018232146944,14,4.61
4506063018232146944,15,4.98
4584730796705840128,1,5
4584730796705840128,2,4.58
4584730796705840128,3,4.87
4584730796705840128,4,3.72
4584730796705840128,5,4.22
4584730796705840128,6,4.14
4584730796705840128,7,3.71
4584730796705840128,8,3.92
4584730796705840128,9,4.95
4584730796705840128,10,4.35
4584730796705840128,11,4.38
4584730796705840128,12,4.36
4584730796705840128,13,4.34
4584730796705840128,14,4.24
4584730796705840128,15,4.98
4767300977019691008,1,4.94
4767300977019691008,2,4.74
4767300977019691008,3,4.05
4767300977019691008,4,4.3
4767300977019691008,5,4.56
4767300977019691008,6,3.87
4767300977019691008,7,3.44
4767300977019691008,8,4.14
4767300977019691008,9,4.96
4767300977019691008,10,5
4767300977019691008,11,4.59
4767300977019691008,12,4.17
4767300977019691008,13,3.35
4767300977019691008,14,4.43
4767300977019691008,15,4.92
5085901249097278464,1,5
5085901249097278464,2,5
5085901249097278464,3,4.97
5085901249097278464,4,4.79
5085901249097278464,5,4.71
5085901249097278464,6,4.79
5085901249097278464,7,4.13
5085901249097278464,8,4.13
5085901249097278464,9,4.87
5085901249097278464,10,4.97
5085901249097278464,11,4.99
5085901249097278464,12,4.76
5085901249097278464,13,3.49
5085901249097278464,14,4.8
5085901249097278464,15,4.08
5165821044953977856,1,4.96
5165821044953977856,2,3.95
5165821044953977856,3,3.61
5165821044953977856,4,3.64
5165821044953977856,5,4.52
5165821044953977856,6,4.14
5165821044953977856,7,4.06
5165821044953977856,8,4.96
5165821044953977856,9,4.64
5165821044953977856,10,3.75
5165821044953977856,11,4.58
5165821044953977856,12,4.96
5165821044953977856,13,4.83
5165821044953977856,14,4.25
5165821044953977856,15,4.63
5185471498793123840,1,4.98
5185471498793123840,2,3.67
5185471498793123840,3,4.45
5185471498793123840,4,4.1
5185471498793123840,5,4.16
5185471498793123840,6,4.67
5185471498793123840,7,3.83
5185471498793123840,8,4.58
5185471498793123840,9,4.91
5185471498793123840,10,4.32
5185471498793123840,11,4.99
5185471498793123840,12,4.68
5185471498793123840,13,4.98
5185471498793123840,14,3.58
5185471498793123840,15,4.85
5224890543302424576,1,4.55
5224890543302424576,2,4.59
5224890543302424576,3,4.82
5224890543302424576,4,4.76
5224890543302424576,5,4.09
5224890543302424576,6,4.94
5224890543302424576,7,4.85
5224890543302424576,8,4.18
5224890543302424576,9,4.87
5224890543302424576,10,4.65
5224890543302424576,11,4.47
5224890543302424576,12,5
5224890543302424576,13,3.92
5224890543302424576,14,4.79
5224890543302424576,15,4.03
5233488508882596864,1,4.93
5233488508882596864,2,4.77
5233488508882596864,3,4.68
5233488508882596864,4,3.79
5233488508882596864,5,4.12
5233488508882596864,6,4.96
5233488508882596864,7,3.39
5233488508882596864,8,4.86
5233488508882596864,9,3.8
5233488508882596864,10,4.43
5233488508882596864,11,5
5233488508882596864,12,3.15
5233488508882596864,13,4.38
5233488508882596864,14,4
5233488508882596864,15,4.91
547753357009599232,1,5
547753357009599232,2,4.98
547753357009599232,3,5
547753357009599232,4,4.17
547753357009599232,5,4.85
547753357009599232,6,3.33
547753357009599232,7,3.36
547753357009599232,8,4.65
547753357009599232,9,3.52
547753357009599232,10,4.95
547753357009599232,11,4.72
547753357009599232,12,3.72
547753357009599232,13,3.6
547753357009599232,14,4.87
547753357009599232,15,4.86
5553228812463392768,1,3.88
5553228812463392768,2,3.58
5553228812463392768,3,3.58
5553228812463392768,4,3.76
5553228812463392768,5,4.61
5553228812463392768,6,3.65
5553228812463392768,7,4.9
5553228812463392768,8,4.56
5553228812463392768,9,4.8
5553228812463392768,10,4.62
5553228812463392768,11,4.99
5553228812463392768,12,4.99
5553228812463392768,13,4.98
5553228812463392768,14,3.84
5553228812463392768,15,4.23
5673413031443845120,1,4.98
5673413031443845120,2,4.43
5673413031443845120,3,4.76
5673413031443845120,4,4.4
5673413031443845120,5,5
5673413031443845120,6,3.35
5673413031443845120,7,3.95
5673413031443845120,8,4.29
5673413031443845120,9,4.87
5673413031443845120,10,4.96
5673413031443845120,11,4.99
5673413031443845120,12,5
5673413031443845120,13,4.21
5673413031443845120,14,4.19
5673413031443845120,15,4.65
5725987558357013504,1,4.95
5725987558357013504,2,4.94
5725987558357013504,3,4.75
5725987558357013504,4,3.84
5725987558357013504,5,3.02
5725987558357013504,6,3.97
5725987558357013504,7,4.28
5725987558357013504,8,4.16
5725987558357013504,9,4.3
5725987558357013504,10,4.29
5725987558357013504,11,3.65
5725987558357013504,12,4.14
5725987558357013504,13,4.31
5725987558357013504,14,3.03
5725987558357013504,15,4.91
5740436125861855232,1,4.99
5740436125861855232,2,4.54
5740436125861855232,3,4.39
5740436125861855232,4,4.99
5740436125861855232,5,3.2
5740436125861855232,6,4.25
5740436125861855232,7,4.37
5740436125861855232,8,4.12
5740436125861855232,9,4.95
5740436125861855232,10,4.72
5740436125861855232,11,5
5740436125861855232,12,4.95
5740436125861855232,13,4.42
5740436125861855232,14,4.58
5740436125861855232,15,4.93
5894169862115135488,1,4.92
5894169862115135488,2,4.32
5894169862115135488,3,3.93
5894169862115135488,4,3.95
5894169862115135488,5,4.79
5894169862115135488,6,3.36
5894169862115135488,7,4.42
5894169862115135488,8,4.1
5894169862115135488,9,4.6
5894169862115135488,10,3.95
5894169862115135488,11,4.35
5894169862115135488,12,5
5894169862115135488,13,3.56
5894169862115135488,14,3.64
5894169862115135488,15,4.58
6056173458762231808,1,4.98
6056173458762231808,2,4.6
6056173458762231808,3,2.86
6056173458762231808,4,3.77
6056173458762231808,5,4.63
6056173458762231808,6,3.88
6056173458762231808,7,3.98
6056173458762231808,8,4.54
6056173458762231808,9,4.99
6056173458762231808,10,3.97
6056173458762231808,11,4.17
6056173458762231808,12,3.52
6056173458762231808,13,3.81
6056173458762231808,14,3.45
6056173458762231808,15,4.57
605796905252095744,1,3.85
605796905252095744,2,4.86
605796905252095744,3,4.68
605796905252095744,4,4.29
605796905252095744,5,4.19
605796905252095744,6,3.77
605796905252095744,7,4.11
605796905252095744,8,4.03
605796905252095744,9,3.99
605796905252095744,10,3.81
605796905252095744,11,3.65
605796905252095744,12,2.96
605796905252095744,13,3.64
605796905252095744,14,4.65
605796905252095744,15,4.18
6286777097641733120,1,4.95
6286777097641733120,2,5
6286777097641733120,3,4.8
6286777097641733120,4,4.9
6286777097641733120,5,3.5
6286777097641733120,6,3.64
6286777097641733120,7,4.55
6286777097641733120,8,4.77
6286777097641733120,9,3.13
6286777097641733120,10,3.96
6286777097641733120,11,4.91
6286777097641733120,12,4.55
6286777097641733120,13,3.76
6286777097641733120,14,4.98
6286777097641733120,15,4.95
641554808006464768,1,5
641554808006464768,2,4.86
641554808006464768,3,3.45
641554808006464768,4,4.14
641554808006464768,5,4.55
641554808006464768,6,4.89
641554808006464768,7,4.09
641554808006464768,8,4.89
641554808006464768,9,4.27
641554808006464768,10,3.72
641554808006464768,11,3.79
641554808006464768,12,4.31
641554808006464768,13,4.94
641554808006464768,14,4.97
641554808006464768,15,4.9
6447097933574850560,1,4.67
6447097933574850560,2,4.56
6447097933574850560,3,3.86
6447097933574850560,4,4.09
6447097933574850560,5,4.35
6447097933574850560,6,3.74
6447097933574850560,7,4.54
6447097933574850560,8,4.83
6447097933574850560,9,4.99
6447097933574850560,10,4.11
6447097933574850560,11,4.68
6447097933574850560,12,4.39
6447097933574850560,13,3.84
6447097933574850560,14,4.63
6447097933574850560,15,4.32
6469639142597017600,1,4.33
6469639142597017600,2,4.29
6469639142597017600,3,4.29
6469639142597017600,4,4.48
6469639142597017600,5,4.45
6469639142597017600,6,4.61
6469639142597017600,7,3.65
6469639142597017600,8,4.22
6469639142597017600,9,3.32
6469639142597017600,10,4.69
6469639142597017600,11,4.11
6469639142597017600,12,3.27
6469639142597017600,13,4.34
6469639142597017600,14,3.8
6469639142597017600,15,5
6470150364719071232,1,4.95
6470150364719071232,2,3.66
6470150364719071232,3,4.88
6470150364719071232,4,4.6
6470150364719071232,5,4.82
6470150364719071232,6,3.96
6470150364719071232,7,4.68
6470150364719071232,8,4.55
6470150364719071232,9,4.51
6470150364719071232,10,4.26
6470150364719071232,11,4.09
6470150364719071232,12,4.41
6470150364719071232,13,4.35
6470150364719071232,14,3.47
6470150364719071232,15,4.55
6492038826586184704,1,4.67
6492038826586184704,2,3.94
6492038826586184704,3,4.89
6492038826586184704,4,5
6492038826586184704,5,4.99
6492038826586184704,6,4.07
6492038826586184704,7,4.41
6492038826586184704,8,3.7
6492038826586184704,9,4.29
6492038826586184704,10,3.34
6492038826586184704,11,3.92
6492038826586184704,12,3.33
6492038826586184704,13,3.83
6492038826586184704,14,4.51
6492038826586184704,15,4.57
6522807719406452736,1,3.64
6522807719406452736,2,4.66
6522807719406452736,3,3.89
6522807719406452736,4,3.25
