"Sim_N","Day","AVG_SF_per_Day"
3155321943887023104,7,3.49
3155321943887023104,8,4.82
3155321943887023104,9,3.75
3155321943887023104,10,3.96
3155321943887023104,11,4.86
3155321943887023104,12,5
3155321943887023104,13,4.3
3155321943887023104,14,3.73
3155321943887023104,15,3.74
3186236626821729792,1,4.03
3186236626821729792,2,3.29
3186236626821729792,3,4.53
3186236626821729792,4,4.98
3186236626821729792,5,4.01
3186236626821729792,6,3.95
3186236626821729792,7,4.54
3186236626821729792,8,3.47
3186236626821729792,9,3.67
3186236626821729792,10,3.87
3186236626821729792,11,3.39
3186236626821729792,12,4.11
3186236626821729792,13,4.35
3186236626821729792,14,2.6
3186236626821729792,15,4.69
3316682350455628288,1,4.55
3316682350455628288,2,3.92
3316682350455628288,3,4.69
3316682350455628288,4,3.96
3316682350455628288,5,3.1
3316682350455628288,6,3.37
3316682350455628288,7,3.78
3316682350455628288,8,4.53
3316682350455628288,9,4.59
3316682350455628288,10,5
3316682350455628288,11,4.22
3316682350455628288,12,4.6
3316682350455628288,13,4.88
3316682350455628288,14,4.05
3316682350455628288,15,4.59
3362277009817589760,1,5
3362277009817589760,2,4.94
3362277009817589760,3,4
3362277009817589760,4,3.1
3362277009817589760,5,2.93
3362277009817589760,6,4.1
3362277009817589760,7,4.09
3362277009817589760,8,4.79
3362277009817589760,9,4.11
3362277009817589760,10,4.56
3362277009817589760,11,4.86
3362277009817589760,12,4.97
3362277009817589760,13,3.68
3362277009817589760,14,3.6
3362277009817589760,15,4.64
3645559205082428928,1,3.85
3645559205082428928,2,3.94
3645559205082428928,3,4.02
3645559205082428928,4,4.79
3645559205082428928,5,4.99
3645559205082428928,6,4.74
3645559205082428928,7,4.9
3645559205082428928,8,4.59
3645559205082428928,9,3.59
3645559205082428928,10,4
3645559205082428928,11,4.59
3645559205082428928,12,4.99
3645559205082428928,13,4.44
3645559205082428928,14,3.97
3645559205082428928,15,4.13
3885718726772956160,1,4.71
3885718726772956160,2,4.26
3885718726772956160,3,3.92
3885718726772956160,4,4.46
3885718726772956160,5,4.61
3885718726772956160,6,4.01
3885718726772956160,7,3.66
3885718726772956160,8,4.73
3885718726772956160,9,4.19
3885718726772956160,10,4.98
3885718726772956160,11,4.74
3885718726772956160,12,3.49
3885718726772956160,13,3.27
3885718726772956160,14,4.44
3885718726772956160,15,4.87
4071858432612281344,1,4.99
4071858432612281344,2,3.62
4071858432612281344,3,3.54
4071858432612281344,4,3.77
4071858432612281344,5,3.48
4071858432612281344,6,3.8
4071858432612281344,7,4.29
4071858432612281344,8,3.85
4071858432612281344,9,3.73
4071858432612281344,10,4.58
4071858432612281344,11,4.46
4071858432612281344,12,3.81
4071858432612281344,13,4.82
4071858432612281344,14,4.51
4071858432612281344,15,4.41
4101003593525580288,1,5
4101003593525580288,2,4.45
4101003593525580288,3,4.44
4101003593525580288,4,4.04
4101003593525580288,5,4.11
4101003593525580288,6,3.18
4101003593525580288,7,2.7
4101003593525580288,8,3.53
4101003593525580288,9,4.37
4101003593525580288,10,4.33
4101003593525580288,11,4.49
4101003593525580288,12,4.14
4101003593525580288,13,3.68
4101003593525580288,14,4.23
4101003593525580288,15,4.09
4206907022539360256,1,5
4206907022539360256,2,4.82
4206907022539360256,3,4.2
4206907022539360256,4,4.27
4206907022539360256,5,4.03
4206907022539360256,6,4.19
4206907022539360256,7,4.65
4206907022539360256,8,4.93
4206907022539360256,9,4.93
4206907022539360256,10,2.87
4206907022539360256,11,4.69
4206907022539360256,12,4.8
4206907022539360256,13,3.82
4206907022539360256,14,3.8
4206907022539360256,15,4.9
4395089453171948032,1,4.37
4395089453171948032,2,3.88
4395089453171948032,3,4.91
4395089453171948032,4,4.97
4395089453171948032,5,4.9
4395089453171948032,6,4.98
4395089453171948032,7,4.7
4395089453171948032,8,4.9
4395089453171948032,9,3
4395089453171948032,10,3.92
4395089453171948032,11,4.66
4395089453171948032,12,4.7
4395089453171948032,13,4.2
4395089453171948032,14,4.24
4395089453171948032,15,4.46
4437804515266376704,1,4.72
4437804515266376704,2,4.96
4437804515266376704,3,4.89
4437804515266376704,4,4.76
4437804515266376704,5,4.42
4437804515266376704,6,3.9
4437804515266376704,7,4.35
4437804515266376704,8,4.55
4437804515266376704,9,4.24
4437804515266376704,10,4.22
4437804515266376704,11,4.4
4437804515266376704,12,4.49
4437804515266376704,13,4.99
4437804515266376704,14,4.77
4437804515266376704,15,4.11
4477016632365878272,1,4.31
4477016632365878272,2,4.5
4477016632365878272,3,4.77
4477016632365878272,4,3.93
4477016632365878272,5,4.09
4477016632365878272,6,3.61
4477016632365878272,7,3.55
4477016632365878272,8,2.64
4477016632365878272,9,3.67
4477016632365878272,10,4.87
4477016632365878272,11,4.84
4477016632365878272,12,3.94
4477016632365878272,13,4.29
4477016632365878272,14,3.63
4477016632365878272,15,4.43
4483341477753767936,1,4.99
4483341477753767936,2,4.58
4483341477753767936,3,4.84
4483341477753767936,4,4.43
4483341477753767936,5,4.92
4483341477753767936,6,4.56
4483341477753767936,7,4.83
4483341477753767936,8,4.94
4483341477753767936,9,4.38
4483341477753767936,10,3.73
4483341477753767936,11,5
4483341477753767936,12,4.99
4483341477753767936,13,4.16
4483341477753767936,14,3.27
4483341477753767936,15,4.53
4580362708822132736,1,4.28
4580362708822132736,2,3.7
4580362708822132736,3,4.71
4580362708822132736,4,3.72
4580362708822132736,5,3.89
4580362708822132736,6,3.29
4580362708822132736,7,3.4
4580362708822132736,8,4.47
4580362708822132736,9,4.86
4580362708822132736,10,4.19
4580362708822132736,11,4.21
4580362708822132736,12,3.69
4580362708822132736,13,3.74
4580362708822132736,14,3.31
4580362708822132736,15,4.24
4647758552477888512,1,4.83
4647758552477888512,2,3.67
4647758552477888512,3,3.85
4647758552477888512,4,4.37
4647758552477888512,5,3.52
4647758552477888512,6,3.54
4647758552477888512,7,4.35
4647758552477888512,8,3.99
4647758552477888512,9,4.87
4647758552477888512,10,3.71
4647758552477888512,11,3.94
4647758552477888512,12,3.89
4647758552477888512,13,4.29
4647758552477888512,14,4.07
4647758552477888512,15,4.15
4705199863540348928,1,4.97
4705199863540348928,2,4.98
4705199863540348928,3,4.99
4705199863540348928,4,2.95
4705199863540348928,5,4.34
4705199863540348928,6,3.73
4705199863540348928,7,3.46
4705199863540348928,8,3.9
4705199863540348928,9,3.52
4705199863540348928,10,3.98
4705199863540348928,11,3.5
4705199863540348928,12,4.95
4705199863540348928,13,4.12
4705199863540348928,14,3.73
4705199863540348928,15,3.49
4753674401310932992,1,4.7
4753674401310932992,2,4.76
4753674401310932992,3,4.99
4753674401310932992,4,3.95
4753674401310932992,5,3.62
4753674401310932992,6,4.35
4753674401310932992,7,4.47
4753674401310932992,8,4.61
4753674401310932992,9,4.84
4753674401310932992,10,5
4753674401310932992,11,4.86
4753674401310932992,12,4.07
4753674401310932992,13,3.44
4753674401310932992,14,3.07
4753674401310932992,15,4.32
4841489685321421824,1,3.69
4841489685321421824,2,3.85
4841489685321421824,3,3.98
4841489685321421824,4,4.96
4841489685321421824,5,4.84
4841489685321421824,6,4
4841489685321421824,7,4.42
4841489685321421824,8,4.32
4841489685321421824,9,4.21
4841489685321421824,10,3.06
4841489685321421824,11,4.2
4841489685321421824,12,3.13
4841489685321421824,13,4.6
4841489685321421824,14,4.91
4841489685321421824,15,4.18
5115183714305015808,1,4.99
5115183714305015808,2,4
5115183714305015808,3,4.66
5115183714305015808,4,4.95
5115183714305015808,5,4.24
5115183714305015808,6,4.93
5115183714305015808,7,4.84
5115183714305015808,8,4.91
5115183714305015808,9,4.88
5115183714305015808,10,4.61
5115183714305015808,11,4.69
5115183714305015808,12,4.14
5115183714305015808,13,3.13
5115183714305015808,14,4.27
5115183714305015808,15,3.56
5124489544945751040,1,4.39
5124489544945751040,2,3.97
5124489544945751040,3,3.95
5124489544945751040,4,4.49
5124489544945751040,5,4.18
5124489544945751040,6,4.09
5124489544945751040,7,4.44
5124489544945751040,8,2.82
5124489544945751040,9,3.41
5124489544945751040,10,4.35
5124489544945751040,11,4.95
5124489544945751040,12,4.19
5124489544945751040,13,4.63
5124489544945751040,14,2.69
5124489544945751040,15,4.21
5130767193902751744,1,4.99
5130767193902751744,2,4.24
5130767193902751744,3,3.02
5130767193902751744,4,3.71
5130767193902751744,5,4.23
5130767193902751744,6,4.5
5130767193902751744,7,3.36
5130767193902751744,8,3.57
5130767193902751744,9,3.58
5130767193902751744,10,4.47
5130767193902751744,11,3.33
5130767193902751744,12,4.04
5130767193902751744,13,4.48
5130767193902751744,14,4.1
5130767193902751744,15,4.86
5134832627035079680,1,4.98
5134832627035079680,2,4.15
5134832627035079680,3,4.05
5134832627035079680,4,3.81
5134832627035079680,5,4.02
5134832627035079680,6,3.49
5134832627035079680,7,4.58
5134832627035079680,8,3.9
5134832627035079680,9,3.59
5134832627035079680,10,4.02
5134832627035079680,11,3.72
5134832627035079680,12,3.27
5134832627035079680,13,4.19
5134832627035079680,14,4.33
5134832627035079680,15,4.94
5240367424098717696,1,4.41
5240367424098717696,2,3.4
5240367424098717696,3,4.74
5240367424098717696,4,4.31
5240367424098717696,5,4.94
5240367424098717696,6,4.68
5240367424098717696,7,4.97
5240367424098717696,8,4.56
5240367424098717696,9,4.99
5240367424098717696,10,4.84
5240367424098717696,11,4.38
5240367424098717696,12,3.91
5240367424098717696,13,4.36
5240367424098717696,14,4.72
5240367424098717696,15,4.25
5247699322573990912,1,4.78
5247699322573990912,2,4.1
5247699322573990912,3,2.86
5247699322573990912,4,3.45
5247699322573990912,5,4.44
5247699322573990912,6,4.71
5247699322573990912,7,4.63
5247699322573990912,8,4.09
5247699322573990912,9,4.86
5247699322573990912,10,4.87
5247699322573990912,11,5
5247699322573990912,12,4.33
5247699322573990912,13,3.71
5247699322573990912,14,4.85
5247699322573990912,15,4.62
5293485514221353984,1,4.2
5293485514221353984,2,4.43
5293485514221353984,3,2.98
5293485514221353984,4,4.12
5293485514221353984,5,4.51
5293485514221353984,6,3.69
5293485514221353984,7,4.96
5293485514221353984,8,4.38
5293485514221353984,9,3.87
5293485514221353984,10,4.1
5293485514221353984,11,4.6
5293485514221353984,12,3.95
5293485514221353984,13,3.81
5293485514221353984,14,4.96
5293485514221353984,15,4.98
5325370661252057088,1,4.84
5325370661252057088,2,4.27
5325370661252057088,3,3.97
5325370661252057088,4,4.49
5325370661252057088,5,4.46
5325370661252057088,6,3.38
5325370661252057088,7,3.81
5325370661252057088,8,4.53
5325370661252057088,9,4.72
5325370661252057088,10,5
5325370661252057088,11,3.7
5325370661252057088,12,4.81
5325370661252057088,13,4.83
5325370661252057088,14,4.35
5325370661252057088,15,4.2
5350590954247955456,1,4.98
5350590954247955456,2,4.69
5350590954247955456,3,4.82
5350590954247955456,4,4.32
5350590954247955456,5,3.97
5350590954247955456,6,4.6
5350590954247955456,7,4.67
5350590954247955456,8,4.79
5350590954247955456,9,4.59
5350590954247955456,10,3.84
5350590954247955456,11,3.21
5350590954247955456,12,4.71
5350590954247955456,13,4.97
5350590954247955456,14,3.94
5350590954247955456,15,4.55
5368009478614028288,1,4.31
5368009478614028288,2,4.34
5368009478614028288,3,4.05
5368009478614028288,4,3.77
5368009478614028288,5,3.46
5368009478614028288,6,3.88
5368009478614028288,7,4.11
5368009478614028288,8,4.94
5368009478614028288,9,4.93
5368009478614028288,10,4.61
5368009478614028288,11,4.26
5368009478614028288,12,2.97
5368009478614028288,13,3.41
5368009478614028288,14,3.62
5368009478614028288,15,4.71
539477990913812800,1,4.8
539477990913812800,2,3.48
539477990913812800,3,3.55
539477990913812800,4,3.99
539477990913812800,5,4.4
539477990913812800,6,3.66
539477990913812800,7,3.4
539477990913812800,8,3.73
539477990913812800,9,4
539477990913812800,10,3.87
539477990913812800,11,4.28
539477990913812800,12,4.37
539477990913812800,13,3.77
539477990913812800,14,3.91
539477990913812800,15,4.3
5530407288700320768,1,4.98
5530407288700320768,2,4.83
5530407288700320768,3,4.73
5530407288700320768,4,4.64
5530407288700320768,5,3.18
5530407288700320768,6,3.28
5530407288700320768,7,4.55
5530407288700320768,8,4.23
5530407288700320768,9,3.51
5530407288700320768,10,4.06
5530407288700320768,11,4.49
5530407288700320768,12,4.94
5530407288700320768,13,4.57
5530407288700320768,14,4.04
5530407288700320768,15,4.65
5764645341409466368,1,4.89
5764645341409466368,2,4.91
5764645341409466368,3,3.61
5764645341409466368,4,4.82
5764645341409466368,5,3.68
5764645341409466368,6,4.42
5764645341409466368,7,4.74
5764645341409466368,8,4.79
5764645341409466368,9,3.83
5764645341409466368,10,3.9
5764645341409466368,11,4.31
5764645341409466368,12,3.91
5764645341409466368,13,3.2
5764645341409466368,14,4.06
5764645341409466368,15,4.77
594759797890400512,1,4.54
594759797890400512,2,4.84
594759797890400512,3,4.62
594759797890400512,4,3.11
594759797890400512,5,3.01
594759797890400512,6,3.58
594759797890400512,7,4.83
594759797890400512,8,4.21
594759797890400512,9,5
594759797890400512,10,4.5
594759797890400512,11,4.11
594759797890400512,12,4.43
594759797890400512,13,4.61
594759797890400512,14,3.5
594759797890400512,15,4.07
6099068601645959168,1,3.87
6099068601645959168,2,4.78
6099068601645959168,3,4.6
6099068601645959168,4,4.72
6099068601645959168,5,4.98
6099068601645959168,6,4.8
6099068601645959168,7,4.82
6099068601645959168,8,4.27
6099068601645959168,9,4.14
6099068601645959168,10,3.3
6099068601645959168,11,3.29
6099068601645959168,12,4.74
6099068601645959168,13,5
6099068601645959168,14,4.87
6099068601645959168,15,4.68
6171818154878027776,1,4.98
6171818154878027776,2,4.75
6171818154878027776,3,3.79
6171818154878027776,4,4.1
6171818154878027776,5,3.91
6171818154878027776,6,3.42
6171818154878027776,7,3.56
6171818154878027776,8,3.96
6171818154878027776,9,4.6
6171818154878027776,10,4.64
6171818154878027776,11,4.53
6171818154878027776,12,4.91
6171818154878027776,13,4.61
6171818154878027776,14,5
6171818154878027776,15,4.97
6172513051981566976,1,3.99
6172513051981566976,2,4.62
6172513051981566976,3,4.94
6172513051981566976,4,3.74
6172513051981566976,5,3.83
6172513051981566976,6,4.98
6172513051981566976,7,4.95
6172513051981566976,8,5
6172513051981566976,9,4.29
6172513051981566976,10,4.51
6172513051981566976,11,4.89
6172513051981566976,12,3.99
6172513051981566976,13,4.38
6172513051981566976,14,4.95
6172513051981566976,15,4.47
6184357705439549440,1,5
6184357705439549440,2,4.18
6184357705439549440,3,4.22
6184357705439549440,4,4.78
6184357705439549440,5,4.59
6184357705439549440,6,4.24
6184357705439549440,7,3.83
6184357705439549440,8,4.9
6184357705439549440,9,4.89
6184357705439549440,10,4.65
6184357705439549440,11,4.98
6184357705439549440,12,4.67
