"Sim_N","Day","AVG_SF_per_Day"
3672716618484241920,11,4.24
3672716618484241920,12,4.46
3672716618484241920,13,4.82
3672716618484241920,14,4.62
3672716618484241920,15,4.13
3673578805525562880,1,5
3673578805525562880,2,4.78
3673578805525562880,3,4.89
3673578805525562880,4,5
3673578805525562880,5,4.55
3673578805525562880,6,4.96
3673578805525562880,7,4.79
3673578805525562880,8,4.93
3673578805525562880,9,4.66
3673578805525562880,10,4.92
3673578805525562880,11,4.77
3673578805525562880,12,4.89
3673578805525562880,13,4.14
3673578805525562880,14,5
3673578805525562880,15,5
384333549110922112,1,4.93
384333549110922112,2,3.72
384333549110922112,3,3.71
384333549110922112,4,4.51
384333549110922112,5,4.96
384333549110922112,6,5
384333549110922112,7,5
384333549110922112,8,5
384333549110922112,9,5
384333549110922112,10,4.54
384333549110922112,11,4.93
384333549110922112,12,3.85
384333549110922112,13,3.74
384333549110922112,14,5
384333549110922112,15,5
3894714692909964288,1,4.77
3894714692909964288,2,3.91
3894714692909964288,3,5
3894714692909964288,4,4.62
3894714692909964288,5,5
3894714692909964288,6,5
3894714692909964288,7,5
3894714692909964288,8,4.97
3894714692909964288,9,4.59
3894714692909964288,10,4.56
3894714692909964288,11,3.87
3894714692909964288,12,4.52
3894714692909964288,13,4.98
3894714692909964288,14,4.99
3894714692909964288,15,5
4160501213125411328,1,5
4160501213125411328,2,4.58
4160501213125411328,3,4.92
4160501213125411328,4,5
4160501213125411328,5,4.98
4160501213125411328,6,5
4160501213125411328,7,5
4160501213125411328,8,4.98
4160501213125411328,9,4.8
4160501213125411328,10,4.97
4160501213125411328,11,4.9
4160501213125411328,12,4.97
4160501213125411328,13,5
4160501213125411328,14,5
4160501213125411328,15,4.99
4428063457996370432,1,4.86
4428063457996370432,2,4.75
4428063457996370432,3,4.77
4428063457996370432,4,4.99
4428063457996370432,5,5
4428063457996370432,6,5
4428063457996370432,7,4.66
4428063457996370432,8,4.29
4428063457996370432,9,4.39
4428063457996370432,10,5
4428063457996370432,11,4.94
4428063457996370432,12,4.69
4428063457996370432,13,4.95
4428063457996370432,14,4.73
4428063457996370432,15,4.96
4494517714710243840,1,4.91
4494517714710243840,2,5
4494517714710243840,3,4.99
4494517714710243840,4,5
4494517714710243840,5,4.93
4494517714710243840,6,5
4494517714710243840,7,4.68
4494517714710243840,8,4.66
4494517714710243840,9,4.89
4494517714710243840,10,4.98
4494517714710243840,11,4.98
4494517714710243840,12,4.78
4494517714710243840,13,4.2
4494517714710243840,14,4.07
4494517714710243840,15,4.51
4574157252837639168,1,4.93
4574157252837639168,2,4.49
4574157252837639168,3,4.86
4574157252837639168,4,5
4574157252837639168,5,4.99
4574157252837639168,6,4.89
4574157252837639168,7,5
4574157252837639168,8,4.92
4574157252837639168,9,4.78
4574157252837639168,10,4.79
4574157252837639168,11,4.82
4574157252837639168,12,4.81
4574157252837639168,13,4.92
4574157252837639168,14,4.99
4574157252837639168,15,4.99
4587189755793351680,1,5
4587189755793351680,2,4.95
4587189755793351680,3,4.77
4587189755793351680,4,4.93
4587189755793351680,5,4.99
4587189755793351680,6,4.98
4587189755793351680,7,4.93
4587189755793351680,8,4.95
4587189755793351680,9,4.94
4587189755793351680,10,5
4587189755793351680,11,4.89
4587189755793351680,12,5
4587189755793351680,13,5
4587189755793351680,14,5
4587189755793351680,15,5
4649707492059023360,1,4.86
4649707492059023360,2,4.95
4649707492059023360,3,5
4649707492059023360,4,4.95
4649707492059023360,5,4.61
4649707492059023360,6,4.92
4649707492059023360,7,4.86
4649707492059023360,8,5
4649707492059023360,9,4.98
4649707492059023360,10,5
4649707492059023360,11,4.06
4649707492059023360,12,3.43
4649707492059023360,13,4.1
4649707492059023360,14,3.86
4649707492059023360,15,4.85
4725625185025638400,1,5
4725625185025638400,2,4.99
4725625185025638400,3,4.91
4725625185025638400,4,4.95
4725625185025638400,5,5
4725625185025638400,6,4.94
4725625185025638400,7,5
4725625185025638400,8,5
4725625185025638400,9,5
4725625185025638400,10,4.89
4725625185025638400,11,4.99
4725625185025638400,12,5
4725625185025638400,13,5
4725625185025638400,14,4.64
4725625185025638400,15,4.9
4736914369119974400,1,5
4736914369119974400,2,5
4736914369119974400,3,4.99
4736914369119974400,4,4.87
4736914369119974400,5,4.48
4736914369119974400,6,4.89
4736914369119974400,7,4.98
4736914369119974400,8,4.99
4736914369119974400,9,4.98
4736914369119974400,10,4.99
4736914369119974400,11,4.99
4736914369119974400,12,5
4736914369119974400,13,4.94
4736914369119974400,14,5
4736914369119974400,15,5
4821364981059534848,1,5
4821364981059534848,2,4.94
4821364981059534848,3,5
4821364981059534848,4,4.92
4821364981059534848,5,5
4821364981059534848,6,5
4821364981059534848,7,5
4821364981059534848,8,4.99
4821364981059534848,9,5
4821364981059534848,10,4.49
4821364981059534848,11,4.25
4821364981059534848,12,4.97
4821364981059534848,13,5
4821364981059534848,14,4.51
4821364981059534848,15,5
4856755016213478400,1,4.98
4856755016213478400,2,4.63
4856755016213478400,3,4.72
4856755016213478400,4,4.99
4856755016213478400,5,4.91
4856755016213478400,6,4.69
4856755016213478400,7,5
4856755016213478400,8,5
4856755016213478400,9,5
4856755016213478400,10,4.88
4856755016213478400,11,4.83
4856755016213478400,12,4.33
4856755016213478400,13,3.28
4856755016213478400,14,4.33
4856755016213478400,15,4.76
4946044487071847424,1,5
4946044487071847424,2,4.67
4946044487071847424,3,4.99
4946044487071847424,4,3.91
4946044487071847424,5,3.24
4946044487071847424,6,3.62
4946044487071847424,7,4.89
4946044487071847424,8,5
4946044487071847424,9,4.94
4946044487071847424,10,5
4946044487071847424,11,4.64
4946044487071847424,12,4.98
4946044487071847424,13,5
4946044487071847424,14,5
4946044487071847424,15,4.73
4973166944369724416,1,4.99
4973166944369724416,2,5
4973166944369724416,3,4.94
4973166944369724416,4,4.66
4973166944369724416,5,4.88
4973166944369724416,6,4.78
4973166944369724416,7,4.94
4973166944369724416,8,4.4
4973166944369724416,9,5
4973166944369724416,10,5
4973166944369724416,11,5
4973166944369724416,12,4.96
4973166944369724416,13,5
4973166944369724416,14,5
4973166944369724416,15,4.83
5047356000997827584,1,4.84
5047356000997827584,2,4.98
5047356000997827584,3,5
5047356000997827584,4,4.75
5047356000997827584,5,4.98
5047356000997827584,6,5
5047356000997827584,7,4.67
5047356000997827584,8,4.89
5047356000997827584,9,4.54
5047356000997827584,10,4.9
5047356000997827584,11,4.99
5047356000997827584,12,4.99
5047356000997827584,13,4.99
5047356000997827584,14,5
5047356000997827584,15,5
5065461844682401792,1,5
5065461844682401792,2,4.99
5065461844682401792,3,4.64
5065461844682401792,4,5
5065461844682401792,5,4.9
5065461844682401792,6,5
5065461844682401792,7,4.93
5065461844682401792,8,4.21
5065461844682401792,9,4.45
5065461844682401792,10,4.98
5065461844682401792,11,4.39
5065461844682401792,12,4.93
5065461844682401792,13,4.6
5065461844682401792,14,4.89
5065461844682401792,15,4.54
518640415215760384,1,5
518640415215760384,2,4.87
518640415215760384,3,4.21
518640415215760384,4,3.92
518640415215760384,5,4.94
518640415215760384,6,5
518640415215760384,7,5
518640415215760384,8,4.69
518640415215760384,9,4.86
518640415215760384,10,5
518640415215760384,11,5
518640415215760384,12,4.92
518640415215760384,13,5
518640415215760384,14,4.82
518640415215760384,15,4.99
5187000146186099712,1,5
5187000146186099712,2,5
5187000146186099712,3,4.73
5187000146186099712,4,4.93
5187000146186099712,5,4.69
5187000146186099712,6,4.9
5187000146186099712,7,4.99
5187000146186099712,8,5
5187000146186099712,9,4.49
5187000146186099712,10,4.17
5187000146186099712,11,4.85
5187000146186099712,12,5
5187000146186099712,13,5
5187000146186099712,14,5
5187000146186099712,15,5
5229634017316743168,1,5
5229634017316743168,2,5
5229634017316743168,3,4.99
5229634017316743168,4,4.99
5229634017316743168,5,4.99
5229634017316743168,6,5
5229634017316743168,7,4.98
5229634017316743168,8,4.81
5229634017316743168,9,4.92
5229634017316743168,10,4.89
5229634017316743168,11,4.74
5229634017316743168,12,5
5229634017316743168,13,4.98
5229634017316743168,14,4.31
5229634017316743168,15,5
5738719243719964672,1,5
5738719243719964672,2,4.82
5738719243719964672,3,4.74
5738719243719964672,4,4.39
5738719243719964672,5,4.9
5738719243719964672,6,4.99
5738719243719964672,7,4.33
5738719243719964672,8,4.31
5738719243719964672,9,4.69
5738719243719964672,10,4.66
5738719243719964672,11,4.44
5738719243719964672,12,5
5738719243719964672,13,5
5738719243719964672,14,5
5738719243719964672,15,4.99
5808665549846112256,1,4.85
5808665549846112256,2,5
5808665549846112256,3,5
5808665549846112256,4,5
5808665549846112256,5,5
5808665549846112256,6,5
5808665549846112256,7,4.42
5808665549846112256,8,4.3
5808665549846112256,9,4.68
5808665549846112256,10,5
5808665549846112256,11,5
5808665549846112256,12,4.96
5808665549846112256,13,5
5808665549846112256,14,4.99
5808665549846112256,15,4.91
5817735932543424512,1,4.97
5817735932543424512,2,4.38
5817735932543424512,3,4.99
5817735932543424512,4,5
5817735932543424512,5,4.35
5817735932543424512,6,4.11
5817735932543424512,7,4.44
5817735932543424512,8,5
5817735932543424512,9,4.86
5817735932543424512,10,4.96
5817735932543424512,11,5
5817735932543424512,12,5
5817735932543424512,13,5
5817735932543424512,14,4.95
5817735932543424512,15,4.99
5968374895693044736,1,5
5968374895693044736,2,4.92
5968374895693044736,3,5
5968374895693044736,4,4.72
5968374895693044736,5,4.89
5968374895693044736,6,4.99
5968374895693044736,7,4.68
5968374895693044736,8,5
5968374895693044736,9,4.97
5968374895693044736,10,4.82
5968374895693044736,11,4.98
5968374895693044736,12,5
5968374895693044736,13,5
5968374895693044736,14,4.89
5968374895693044736,15,4.69
6095585042294501376,1,5
6095585042294501376,2,4.85
6095585042294501376,3,4.99
6095585042294501376,4,4.84
6095585042294501376,5,4.97
6095585042294501376,6,5
6095585042294501376,7,4.98
6095585042294501376,8,5
6095585042294501376,9,4.96
6095585042294501376,10,5
6095585042294501376,11,4.96
6095585042294501376,12,5
6095585042294501376,13,5
6095585042294501376,14,4.99
6095585042294501376,15,4.88
6219683360562216960,1,4.73
6219683360562216960,2,4.95
6219683360562216960,3,4.38
6219683360562216960,4,4.13
6219683360562216960,5,3.63
6219683360562216960,6,4.59
6219683360562216960,7,5
6219683360562216960,8,4.35
6219683360562216960,9,4.91
6219683360562216960,10,5
6219683360562216960,11,5
6219683360562216960,12,4.91
6219683360562216960,13,4.82
6219683360562216960,14,4.92
6219683360562216960,15,4.85
6223084779700511744,1,5
6223084779700511744,2,5
6223084779700511744,3,4.14
6223084779700511744,4,4.62
6223084779700511744,5,4.77
6223084779700511744,6,5
6223084779700511744,7,4.98
6223084779700511744,8,5
6223084779700511744,9,5
6223084779700511744,10,5
6223084779700511744,11,4.06
6223084779700511744,12,5
6223084779700511744,13,4.76
6223084779700511744,14,4.29
6223084779700511744,15,3.61
628387064373720704,1,4.87
628387064373720704,2,4.93
628387064373720704,3,4.82
628387064373720704,4,4.34
628387064373720704,5,4.35
628387064373720704,6,5
628387064373720704,7,4.71
628387064373720704,8,4.8
628387064373720704,9,4.99
628387064373720704,10,4.97
628387064373720704,11,4.9
628387064373720704,12,5
628387064373720704,13,4.93
628387064373720704,14,5
628387064373720704,15,4.86
6325589751496097792,1,5
6325589751496097792,2,5
6325589751496097792,3,5
6325589751496097792,4,4.91
6325589751496097792,5,4.77
6325589751496097792,6,4.91
6325589751496097792,7,4.91
6325589751496097792,8,5
6325589751496097792,9,4.97
6325589751496097792,10,4.93
6325589751496097792,11,5
6325589751496097792,12,4.98
6325589751496097792,13,4.67
6325589751496097792,14,4.99
6325589751496097792,15,4.93
6349926076651835392,1,4.95
6349926076651835392,2,4.88
6349926076651835392,3,4.96
6349926076651835392,4,5
6349926076651835392,5,4.98
6349926076651835392,6,4.82
6349926076651835392,7,4.84
6349926076651835392,8,4.88
6349926076651835392,9,4.97
6349926076651835392,10,5
6349926076651835392,11,4.88
6349926076651835392,12,4.71
6349926076651835392,13,5
6349926076651835392,14,5
6349926076651835392,15,4.99
6391835828543678464,1,5
6391835828543678464,2,5
6391835828543678464,3,4.74
6391835828543678464,4,4.86
6391835828543678464,5,5
6391835828543678464,6,5
6391835828543678464,7,4.98
6391835828543678464,8,4.98
6391835828543678464,9,4.99
6391835828543678464,10,5
6391835828543678464,11,4.99
6391835828543678464,12,4.73
6391835828543678464,13,4.91
6391835828543678464,14,4.87
6391835828543678464,15,5
6413098038958626816,1,5
6413098038958626816,2,5
6413098038958626816,3,4.98
6413098038958626816,4,4.98
6413098038958626816,5,4.8
6413098038958626816,6,4.88
6413098038958626816,7,4.4
6413098038958626816,8,4.24
6413098038958626816,9,3.61
6413098038958626816,10,2.62
6413098038958626816,11,3.97
6413098038958626816,12,4.95
6413098038958626816,13,5
6413098038958626816,14,5
6413098038958626816,15,4.99
6435950957893791744,1,5
6435950957893791744,2,5
6435950957893791744,3,5
6435950957893791744,4,4.73
6435950957893791744,5,5
6435950957893791744,6,5
6435950957893791744,7,4.74
6435950957893791744,8,4.93
6435950957893791744,9,4.98
6435950957893791744,10,4.94
6435950957893791744,11,4.35
6435950957893791744,12,4.55
6435950957893791744,13,4.82
6435950957893791744,14,5
6435950957893791744,15,5
6590817086377483264,1,4.89
6590817086377483264,2,5
6590817086377483264,3,4.99
6590817086377483264,4,5
6590817086377483264,5,5
6590817086377483264,6,4.8
6590817086377483264,7,4.98
6590817086377483264,8,4.16
6590817086377483264,9,4.72
6590817086377483264,10,3.97
6590817086377483264,11,3.38
6590817086377483264,12,3.92
6590817086377483264,13,4.98
6590817086377483264,14,5
6590817086377483264,15,4.99
6608840599468491776,1,4.97
6608840599468491776,2,4.95
6608840599468491776,3,4.96
6608840599468491776,4,4.98
6608840599468491776,5,4.66
6608840599468491776,6,4.65
6608840599468491776,7,4.99
6608840599468491776,8,4.91
6608840599468491776,9,5
6608840599468491776,10,5
6608840599468491776,11,4.75
6608840599468491776,12,4.56
6608840599468491776,13,4.97
6608840599468491776,14,5
6608840599468491776,15,5
6673299882951606272,1,4.95
6673299882951606272,2,4.99
6673299882951606272,3,4.9
6673299882951606272,4,4.94
6673299882951606272,5,4.93
6673299882951606272,6,4.99
6673299882951606272,7,5
6673299882951606272,8,5
6673299882951606272,9,4.84
6673299882951606272,10,4.99
6673299882951606272,11,5
6673299882951606272,12,5
6673299882951606272,13,5
6673299882951606272,14,5
6673299882951606272,15,5
6683434088735008768,1,4.78
6683434088735008768,2,4.56
6683434088735008768,3,4.8
6683434088735008768,4,4.31
6683434088735008768,5,4.49
6683434088735008768,6,4.59
6683434088735008768,7,4.82
6683434088735008768,8,5
6683434088735008768,9,4.62
6683434088735008768,10,4.72
6683434088735008768,11,5
6683434088735008768,12,5
6683434088735008768,13,5
6683434088735008768,14,5
6683434088735008768,15,5
6693239450032225280,1,5
6693239450032225280,2,4.44
6693239450032225280,3,4.83
6693239450032225280,4,4.53
6693239450032225280,5,3.6
6693239450032225280,6,3.86
6693239450032225280,7,4.91
6693239450032225280,8,5
6693239450032225280,9,4.96
6693239450032225280,10,4.92
6693239450032225280,11,5
6693239450032225280,12,4.98
6693239450032225280,13,4.91
6693239450032225280,14,5
6693239450032225280,15,4.69
7025269595769077760,1,4.8
7025269595769077760,2,4.99
7025269595769077760,3,5
7025269595769077760,4,5
7025269595769077760,5,5
7025269595769077760,6,4.85
7025269595769077760,7,4.62
7025269595769077760,8,4.99
7025269595769077760,9,5
7025269595769077760,10,4.53
7025269595769077760,11,4.38
7025269595769077760,12,4.84
7025269595769077760,13,4.96
7025269595769077760,14,4.45
7025269595769077760,15,4.88
7045974428434884608,1,5
7045974428434884608,2,4.99
7045974428434884608,3,5
7045974428434884608,4,4.75
7045974428434884608,5,4.98
7045974428434884608,6,5
7045974428434884608,7,4.59
7045974428434884608,8,4.97
7045974428434884608,9,4.81
7045974428434884608,10,4.4
7045974428434884608,11,4.76
7045974428434884608,12,4.81
7045974428434884608,13,5
7045974428434884608,14,4.98
7045974428434884608,15,4.93
7069030596725298176,1,5
7069030596725298176,2,5
7069030596725298176,3,4.78
7069030596725298176,4,4.72
7069030596725298176,5,4.66
7069030596725298176,6,4.96
7069030596725298176,7,4.47
