"Sim_N","Day","AVG_SF_per_Day"
4387099280017047040,12,4.7
4387099280017047040,13,4.78
4387099280017047040,14,4.92
4387099280017047040,15,4.93
4387310082055264768,1,4.66
4387310082055264768,2,4.87
4387310082055264768,3,4.83
4387310082055264768,4,4.6
4387310082055264768,5,5
4387310082055264768,6,4.96
4387310082055264768,7,4.94
4387310082055264768,8,4.93
4387310082055264768,9,5
4387310082055264768,10,4.82
4387310082055264768,11,4.67
4387310082055264768,12,4.46
4387310082055264768,13,4.99
4387310082055264768,14,5
4387310082055264768,15,4.99
443650281438481152,1,4.67
443650281438481152,2,4.99
443650281438481152,3,5
443650281438481152,4,4.98
443650281438481152,5,4.98
443650281438481152,6,4.96
443650281438481152,7,4.98
443650281438481152,8,4.99
443650281438481152,9,4.42
443650281438481152,10,4.44
443650281438481152,11,4.86
443650281438481152,12,5
443650281438481152,13,4.13
443650281438481152,14,4.94
443650281438481152,15,4.84
4438877907046246400,1,5
4438877907046246400,2,4.18
4438877907046246400,3,4.56
4438877907046246400,4,4.88
4438877907046246400,5,4.98
4438877907046246400,6,5
4438877907046246400,7,5
4438877907046246400,8,4.99
4438877907046246400,9,5
4438877907046246400,10,3.98
4438877907046246400,11,4.93
4438877907046246400,12,5
4438877907046246400,13,5
4438877907046246400,14,5
4438877907046246400,15,4.98
4483483552205775360,1,4.97
4483483552205775360,2,3.78
4483483552205775360,3,4.82
4483483552205775360,4,4.87
4483483552205775360,5,4.93
4483483552205775360,6,4.97
4483483552205775360,7,4.84
4483483552205775360,8,5
4483483552205775360,9,5
4483483552205775360,10,5
4483483552205775360,11,4.96
4483483552205775360,12,5
4483483552205775360,13,5
4483483552205775360,14,5
4483483552205775360,15,5
4535262798062469120,1,4.92
4535262798062469120,2,4.94
4535262798062469120,3,4.94
4535262798062469120,4,5
4535262798062469120,5,4.76
4535262798062469120,6,5
4535262798062469120,7,4.99
4535262798062469120,8,4.94
4535262798062469120,9,4.97
4535262798062469120,10,4.01
4535262798062469120,11,4.81
4535262798062469120,12,4.96
4535262798062469120,13,4.99
4535262798062469120,14,4.97
4535262798062469120,15,4.77
4793088638463975424,1,5
4793088638463975424,2,5
4793088638463975424,3,4.98
4793088638463975424,4,4.9
4793088638463975424,5,4.92
4793088638463975424,6,4.8
4793088638463975424,7,4.9
4793088638463975424,8,4.99
4793088638463975424,9,5
4793088638463975424,10,4.96
4793088638463975424,11,4.95
4793088638463975424,12,5
4793088638463975424,13,5
4793088638463975424,14,5
4793088638463975424,15,4.37
484181058111076608,1,4.47
484181058111076608,2,4.7
484181058111076608,3,4.89
484181058111076608,4,4.3
484181058111076608,5,3.83
484181058111076608,6,3.61
484181058111076608,7,4.95
484181058111076608,8,5
484181058111076608,9,5
484181058111076608,10,4.89
484181058111076608,11,4.49
484181058111076608,12,4.81
484181058111076608,13,4.69
484181058111076608,14,4.88
484181058111076608,15,4.88
5005158165351114752,1,4.75
5005158165351114752,2,4.96
5005158165351114752,3,5
5005158165351114752,4,4.87
5005158165351114752,5,5
5005158165351114752,6,5
5005158165351114752,7,4.86
5005158165351114752,8,5
5005158165351114752,9,4.59
5005158165351114752,10,4.94
5005158165351114752,11,4.99
5005158165351114752,12,5
5005158165351114752,13,4.97
5005158165351114752,14,4.2
5005158165351114752,15,4.89
5012280606103781376,1,4.91
5012280606103781376,2,4.25
5012280606103781376,3,4.95
5012280606103781376,4,4.99
5012280606103781376,5,5
5012280606103781376,6,4.46
5012280606103781376,7,4.91
5012280606103781376,8,5
5012280606103781376,9,5
5012280606103781376,10,5
5012280606103781376,11,5
5012280606103781376,12,5
5012280606103781376,13,5
5012280606103781376,14,5
5012280606103781376,15,4.96
5074241034867287040,1,5
5074241034867287040,2,5
5074241034867287040,3,5
5074241034867287040,4,4.97
5074241034867287040,5,4.93
5074241034867287040,6,4.53
5074241034867287040,7,4.96
5074241034867287040,8,4.68
5074241034867287040,9,4.95
5074241034867287040,10,4.58
5074241034867287040,11,5
5074241034867287040,12,4.9
5074241034867287040,13,4.76
5074241034867287040,14,4.58
5074241034867287040,15,4.9
5078739212168751104,1,4.33
5078739212168751104,2,4.62
5078739212168751104,3,4.99
5078739212168751104,4,4.86
5078739212168751104,5,4.81
5078739212168751104,6,4.96
5078739212168751104,7,3.77
5078739212168751104,8,4.46
5078739212168751104,9,4.73
5078739212168751104,10,5
5078739212168751104,11,4.9
5078739212168751104,12,4.66
5078739212168751104,13,5
5078739212168751104,14,4.93
5078739212168751104,15,4.76
513592013447179136,1,5
513592013447179136,2,5
513592013447179136,3,4.94
513592013447179136,4,4.11
513592013447179136,5,3.82
513592013447179136,6,4.81
513592013447179136,7,4.06
513592013447179136,8,4.93
513592013447179136,9,4.99
513592013447179136,10,5
513592013447179136,11,4.98
513592013447179136,12,4.96
513592013447179136,13,4.92
513592013447179136,14,4.66
513592013447179136,15,4.91
523772187365479744,1,4.93
523772187365479744,2,5
523772187365479744,3,5
523772187365479744,4,5
523772187365479744,5,5
523772187365479744,6,5
523772187365479744,7,5
523772187365479744,8,5
523772187365479744,9,5
523772187365479744,10,4.98
523772187365479744,11,4.98
523772187365479744,12,4.93
523772187365479744,13,4.99
523772187365479744,14,4.9
523772187365479744,15,4.97
5248416959423531008,1,5
5248416959423531008,2,4.98
5248416959423531008,3,4.58
5248416959423531008,4,4
5248416959423531008,5,4.6
5248416959423531008,6,4.99
5248416959423531008,7,5
5248416959423531008,8,5
5248416959423531008,9,5
5248416959423531008,10,5
5248416959423531008,11,5
5248416959423531008,12,5
5248416959423531008,13,5
5248416959423531008,14,5
5248416959423531008,15,5
5519166869272607744,1,5
5519166869272607744,2,5
5519166869272607744,3,4.99
5519166869272607744,4,4.88
5519166869272607744,5,4.7
5519166869272607744,6,4.24
5519166869272607744,7,4.83
5519166869272607744,8,5
5519166869272607744,9,4.58
5519166869272607744,10,4.8
5519166869272607744,11,5
5519166869272607744,12,4.91
5519166869272607744,13,5
