"Sim_N","Day","AVG_SF_per_Day"
6057741728814966784,13,2.37
6057741728814966784,14,3.23
6057741728814966784,15,0.97
6128984216721784832,1,4.95
6128984216721784832,2,4.76
6128984216721784832,3,4.72
6128984216721784832,4,4.45
6128984216721784832,5,3.78
6128984216721784832,6,3.97
6128984216721784832,7,4
6128984216721784832,8,4.83
6128984216721784832,9,4.35
6128984216721784832,10,4.51
6128984216721784832,11,4.98
6128984216721784832,12,4.77
6128984216721784832,13,5
6128984216721784832,14,5
6128984216721784832,15,4.95
6159692309560715264,1,4.97
6159692309560715264,2,4.87
6159692309560715264,3,3.34
6159692309560715264,4,2.41
6159692309560715264,5,1.04
6159692309560715264,6,3.76
6159692309560715264,7,3.95
6159692309560715264,8,3.44
6159692309560715264,9,4.9
6159692309560715264,10,4.23
6159692309560715264,11,3.54
6159692309560715264,12,3.36
6159692309560715264,13,4.54
6159692309560715264,14,3.34
6159692309560715264,15,1.22
