"Sim_N","Day","AVG_SF_per_Day"
4104664439029059072,2,1.9
4104664439029059072,3,0.98
4104664439029059072,4,1.04
4104664439029059072,5,0.72
4104664439029059072,6,0.8
4104664439029059072,7,0.79
4104664439029059072,8,1.07
4104664439029059072,9,1
4104664439029059072,10,1.42
4104664439029059072,11,1.87
4104664439029059072,12,0.93
4104664439029059072,13,1.09
4104664439029059072,14,0.82
4104664439029059072,15,0.12
414770410600129792,1,3.81
414770410600129792,2,2.16
414770410600129792,3,1.94
414770410600129792,4,0.81
414770410600129792,5,0.88
414770410600129792,6,1.18
414770410600129792,7,0.9
414770410600129792,8,0.54
414770410600129792,9,0.7
414770410600129792,10,0.63
414770410600129792,11,1.46
414770410600129792,12,0.9
414770410600129792,13,1.17
414770410600129792,14,0.86
414770410600129792,15,0.43
420967723495297536,1,3.28
420967723495297536,2,1.47
420967723495297536,3,0.98
420967723495297536,4,1.09
420967723495297536,5,0.83
420967723495297536,6,1.08
420967723495297536,7,0.82
420967723495297536,8,1.13
420967723495297536,9,0.88
420967723495297536,10,0.93
420967723495297536,11,0.71
420967723495297536,12,0.76
420967723495297536,13,0.98
420967723495297536,14,1
420967723495297536,15,1.16
4218219698545244160,1,3.49
4218219698545244160,2,1.41
4218219698545244160,3,0.76
4218219698545244160,4,0.87
4218219698545244160,5,0.95
4218219698545244160,6,0.99
4218219698545244160,7,0.83
4218219698545244160,8,1.12
4218219698545244160,9,1
4218219698545244160,10,1.12
4218219698545244160,11,0.68
4218219698545244160,12,1.08
4218219698545244160,13,1.13
4218219698545244160,14,1.15
4218219698545244160,15,0.57
4316020785768495104,1,4.38
4316020785768495104,2,0.94
4316020785768495104,3,0.87
4316020785768495104,4,1.22
4316020785768495104,5,0.59
4316020785768495104,6,1.1
4316020785768495104,7,1.31
4316020785768495104,8,1.11
4316020785768495104,9,1.57
4316020785768495104,10,1.84
4316020785768495104,11,1.51
4316020785768495104,12,1.85
4316020785768495104,13,1.67
4316020785768495104,14,1.21
4316020785768495104,15,0.51
4648214828762509312,1,4.96
4648214828762509312,2,2.97
4648214828762509312,3,1.03
4648214828762509312,4,1.13
4648214828762509312,5,0.99
4648214828762509312,6,1.28
4648214828762509312,7,0.94
4648214828762509312,8,1.49
